locationMagneticHeading(°),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
281.1954041,-0.015351259,-0.021747639,-0.021897309,-2.222005491,0.031806609,0.037765,-0.13234219,0.010534599,0.018036664
281.2163696,-0.039536491,-0.015564312,-0.013278787,-2.222112745,0.031528264,0.037815133,-0.153960139,0.007197306,-0.04561609
281.2163696,-0.032513469,0.001074319,-0.012642292,-2.222203171,0.031303009,0.037931023,-0.115831912,-0.062129498,-0.02530396
281.2280273,0.028268922,-0.031799208,-0.011179151,-2.222274235,0.030953583,0.038219624,-0.138919652,-0.027096488,0.102595091
281.2280273,-0.050032273,-0.002939597,-0.013670006,-2.222340738,0.030724477,0.038174711,-0.18091166,0.051700741,-0.032329559
281.2347717,-0.040444095,-0.007221161,-0.008505604,-2.222378723,0.030499443,0.038142186,-0.156684577,0.033067733,-0.021197796
281.2347717,-0.021260547,-0.012907277,-0.012006862,-2.222432398,0.030276259,0.038107784,-0.134336188,0.035901979,-0.044505119
281.2347717,-0.052261073,-0.007575095,-0.003574228,-2.222457591,0.030021177,0.037944483,-0.11183396,0.052584294,-0.104229391
281.2414551,-0.045038048,-0.014103302,-0.01193975,-2.222523037,0.029744961,0.037772265,-0.178284615,0.026258428,-0.042767465
281.2414551,-0.050557449,-0.014311561,-0.00763475,-2.222550384,0.029489671,0.037535286,-0.094579265,-0.008341461,-0.04796946
281.2414551,-0.066927902,-0.004665059,-0.006303702,-2.222574566,0.029264918,0.037212525,-0.127939433,-0.044369958,-0.005027831
281.2456055,-0.073407635,-0.005278652,-0.014136326,-2.222636295,0.029080032,0.036774503,-0.262719005,0.007132705,-0.037782073
281.2456055,-0.06152701,-0.004146009,-0.000520115,-2.222616657,0.028909385,0.036432437,-0.064611673,0.045929246,-0.012557089
281.2459412,-0.067397952,0.019458387,-0.007086405,-2.222626881,0.028853789,0.03603195,-0.135342017,-0.021030303,0.074983478
281.2459412,-0.048971005,-0.003030145,-0.009439308,-2.222666731,0.028756483,0.035704132,-0.152685836,0.048267554,-0.029921412
281.2459412,-0.070791081,0.021148162,-0.00618093,-2.222692403,0.028778667,0.035382028,-0.120359719,0.028749701,-0.072635174
281.2497253,-0.051914062,0.013935523,-0.006972688,-2.222726538,0.028753284,0.03514164,-0.062854715,0.036809951,0.040701032
281.260498,-0.048077781,0.012292086,-0.01011362,-2.222792815,0.028766076,0.034911381,-0.109330751,0.053059045,0.032514751
281.260498,-0.058289405,0.035016838,-0.015329688,-2.222898463,0.028927472,0.034669016,-0.108698972,0.001882691,0.0199911
281.260498,-0.038648061,0.019912722,-0.009305884,-2.222980344,0.029015355,0.034520764,-0.102881864,-0.062901884,0.025044322
281.260498,-0.070223294,0.045098238,-0.014226073,-2.22306985,0.02927339,0.034228296,-0.08171691,-0.022316236,0.036628306
281.2711182,-0.017447699,0.037801176,-0.00830853,-2.223128803,0.029529239,0.034172257,-0.05505636,-0.009219237,0.104554772
281.2711182,-0.041047301,0.047722515,-0.016967531,-2.223221285,0.029864326,0.03407819,-0.154268563,0.029489741,-0.048726499
281.2823486,-0.045905706,0.058484081,-0.011579424,-2.223304795,0.030281065,0.034061115,-0.006278414,0.025627442,0.072065413
281.2823486,-0.014528609,0.055839296,-0.013979465,-2.223404834,0.030772865,0.03411477,-0.057520982,0.025040269,0.034801841
281.2823486,-0.037494645,0.071146883,-0.018522285,-2.223532089,0.031324663,0.034052576,-0.027631644,0.053283088,-0.011920333
281.2987366,-0.030949926,0.076698773,-0.013773602,-2.223662126,0.031912403,0.034046581,-0.093328729,0.040444445,-0.024771333
281.2987366,-0.022599585,0.065670885,-0.023817981,-2.223848762,0.032476277,0.034058619,-0.091176592,-0.02062444,-0.011346936
281.3209534,-0.050601393,0.061526477,-0.018030666,-2.223995959,0.032969999,0.033906919,-0.022883914,-0.073754758,-0.04982537
281.3209534,-0.057310961,0.06071794,-0.025069933,-2.224169245,0.033446895,0.033649311,-0.095687807,-0.057075273,0.061449885
281.3209534,-0.070183352,0.052952964,-0.021000091,-2.224309996,0.033842317,0.033237492,-0.183699697,-0.070945606,-0.106182754
281.3401794,-0.074653201,0.050003778,-0.012738965,-2.224396969,0.034232655,0.032781391,-0.027245499,-0.063787878,0.013295352
281.3401794,-0.094678573,0.045003962,-0.025118669,-2.22455432,0.034552218,0.032112405,-0.096932307,-0.025501635,0.003769338
281.3578186,-0.082623243,0.035571311,-0.016397616,-2.224674812,0.034833049,0.031491538,-0.154388532,0.043472394,-0.099446356
281.3578186,-0.081536934,0.039856602,-0.020528179,-2.224806654,0.035068637,0.030989535,-0.07448554,0.084885918,-0.071744204
281.3578186,-0.060508084,0.018358234,-0.018885806,-2.224954078,0.035136937,0.030696023,-0.012115203,0.064038597,-0.020010233
281.3786926,-0.067095943,0.026160497,-0.023901604,-2.225140659,0.035240765,0.030388988,-0.106579721,0.041987553,0.006545782
281.3786926,-0.041572209,0.006564958,-0.023435285,-2.225319342,0.035201116,0.03021801,-0.1421085,0.000602461,-0.072671294
281.3786926,-0.03389778,0.009996441,-0.015397598,-2.225438884,0.035128241,0.030173499,-0.107138798,-0.009055119,0.010935545
281.3994141,-0.036464799,0.007225156,-0.022688534,-2.225605003,0.035100233,0.030136885,-0.019098133,-0.007947356,0.085614145
281.3994141,-0.048169926,0.012648683,-0.014985607,-2.22572848,0.035074306,0.030023782,-0.111601621,-0.031131834,-0.048185885
281.3994141,-0.030460171,0.010737599,-0.01156744,-2.225814705,0.03502149,0.029955218,-0.074988812,-0.024562869,-0.030420721
281.414978,-0.021782527,-0.003822968,-0.011213772,-2.225897593,0.034942384,0.029891897,-0.122669764,0.020204078,-0.101079524
281.414978,-0.032666333,0.013738182,-0.011662515,-2.22596822,0.034969397,0.029849944,-0.039277032,0.073964581,-0.019566774
281.4248657,-0.058884356,0.009768475,-0.020242954,-2.226092914,0.034955246,0.029696413,-0.061876558,0.029560441,0.010849059
281.4248657,-0.049995255,0.023454992,-0.007161773,-2.226172187,0.035000033,0.029556737,-0.11285533,0.018342776,0.027849913
281.4248657,-0.035964925,0.02679646,-0.020441892,-2.226172187,0.035000033,0.029556737,-0.11285533,0.018342776,0.027849913
281.4391479,-0.045123268,0.012908874,-0.011275824,-2.226416291,0.035159411,0.029095461,-0.167550132,-0.065584436,-0.114033639
281.4526062,-0.045123268,0.012908874,-0.011275824,-2.226416291,0.035159411,0.029095461,-0.167550132,-0.065584436,-0.114033639
281.4526062,-0.065631472,0.023592144,-0.017880198,-2.22651237,0.03523374,0.028790632,-0.087119408,-0.016466295,-0.030592322
281.4526062,-0.062303856,-0.002901514,-0.01414831,-2.226596467,0.035175378,0.028554299,-0.039530147,-0.035272766,-0.051594853
281.4526062,-0.08370129,0.029721411,-0.01559121,-2.226692399,0.035225186,0.028176869,-0.126006126,0.002603285,0.056324244
281.461731,-0.026571423,0.000703075,-0.011170896,-2.226760264,0.035202953,0.02800566,-0.171256885,0.061376631,-0.0612849
281.461731,-0.051547348,0.030720362,-0.017055416,-2.226872969,0.035329956,0.027783141,-0.026547708,0.075619258,0.052761018
281.477417,-0.056787383,0.020186229,-0.022056567,-2.227035919,0.035357971,0.027568883,-0.111719981,0.045253456,0.024323583
281.477417,-0.034208037,0.004691424,-0.020222181,-2.227195135,0.035368968,0.027463712,-0.129095584,0.040555298,-0.082302332
281.477417,-0.046920903,0.02307629,-0.02226376,-2.227356671,0.035371233,0.027331892,-0.078301467,-0.035260223,-0.036720812
281.4978333,-0.0433283,-0.01196505,-0.017766479,-2.227492095,0.035182787,0.027141631,-0.047870241,-0.08552999,-0.053341031
281.4978333,-0.062503062,-0.004683968,-0.015116368,-2.227610766,0.035030293,0.02687665,-0.11851874,-0.032694615,0.003281593
281.5131836,-0.059673183,0.000345945,-0.015754728,-2.227722011,0.03486183,0.026635462,-0.148501843,-0.029640105,0.039701402
281.5131836,-0.049088448,-0.003547863,-0.017133446,-2.22783992,0.034689482,0.026347334,-0.052641839,-0.004461572,-0.004199743
281.5131836,-0.073528282,-0.000963265,-0.018628279,-2.227962699,0.03456414,0.025902248,-0.078807756,0.012396421,-0.018984795
281.5266113,-0.063456208,-0.012876384,-0.01773319,-2.228086264,0.034340778,0.025569177,-0.077226602,0.04036811,-0.114473283
281.5266113,-0.071536504,-0.001915878,-0.015519039,-2.228211246,0.03413997,0.025237303,-0.074203148,0.060833666,0.002470136
281.5455017,-0.042306978,-0.009720804,-0.022525016,-2.228382826,0.03393691,0.025010753,-0.06669125,0.052367169,-0.00542134
281.5455017,-0.046750195,-0.014449513,-0.023075758,-2.228537236,0.033719532,0.02486151,-0.084799737,-0.018659286,-0.06519419
281.5616455,-0.047129694,-0.005871737,-0.013519271,-2.228633259,0.033494201,0.024766152,-0.10148114,-0.004991302,0.069840789
281.5616455,-0.034388602,-0.016275376,-0.017312678,-2.228742432,0.033242458,0.024701069,-0.088244133,-0.020788256,0.001659274
281.5616455,-0.033275131,-0.001171258,-0.007235542,-2.228809902,0.033053529,0.024675656,-0.139370471,-0.00262521,0.030261159
281.5730591,-0.0356283,0.002182993,-0.017819211,-2.22892743,0.032919947,0.024524751,-0.091705829,0.032379992,0.014751077
281.5730591,-0.019287145,-0.028657477,-0.010961571,-2.228983644,0.032682633,0.024504103,-0.11048089,0.030375682,-0.131587684
281.5730591,-0.078462318,0.016521452,-0.020988639,-2.229099334,0.032616771,0.024315807,-0.069994614,0.051168047,0.077739179
281.5821533,-0.006645918,-0.005516738,-0.012248411,-2.22919781,0.032489441,0.024435758,-0.150296226,0.086001851,-0.092074692
281.5821533,-0.021756427,0.007541007,-0.012698485,-2.229298601,0.03241705,0.024534654,-0.092972748,0.024562145,0.028149247
281.5936279,-0.010253437,0.019030683,-0.01018446,-2.229382569,0.032377526,0.024700505,-0.131583586,0.013314571,0.015374839
281.5936279,0.00553032,-0.004107393,-0.014680409,-2.229466794,0.032291375,0.024933114,-0.102948025,0.017972443,-0.030023038
281.5936279,-0.03714231,0.012132829,-0.008342884,-2.229512338,0.032206854,0.025058912,-0.168140471,-0.013243198,0.055074811
281.6017761,-0.011358915,0.00700438,-0.012496084,-2.229604332,0.032118831,0.025228938,-0.059379175,0.014743753,-0.002772689
281.6123962,0.009443835,-0.011318169,-0.010720022,-2.22969598,0.031965264,0.025438009,-0.149389565,0.054259658,-0.058940709
281.6123962,-0.011028683,0.014332067,-0.009466472,-2.229771504,0.031902024,0.025613643,-0.069843128,0.104453757,0.008714318
281.6123962,-0.014077736,-0.001704689,-0.01485671,-2.229873772,0.031745556,0.025744109,-0.061095793,0.029526355,-0.042355239
281.6123962,-0.022706378,-0.002271676,-0.016196813,-2.229992668,0.031524605,0.025866657,-0.099967681,-0.0348804,-0.019676864
281.6243286,-0.015955796,-0.004091681,-0.010692858,-2.230082983,0.031374862,0.025981892,-0.099817798,-0.034765057,-0.019675136
281.6243286,-0.027690217,-0.008041681,-0.013185044,-2.230170856,0.031192594,0.025975001,-0.120143272,-0.056347884,0.027236283
281.631958,-0.044454817,0.008282697,-0.00512046,-2.230209459,0.031008991,0.025893739,-0.073176213,-0.039125752,-0.042900562
281.631958,-0.02143392,-0.007175355,-0.008096809,-2.230259404,0.030811009,0.025851968,-0.123835728,0.005342331,0.049513876
281.631958,-0.051651478,-0.003852795,-0.009585782,-2.230313084,0.030662577,0.025674831,-0.147491083,0.060584955,-0.032615066
281.6374817,-0.034783281,0.007846738,-0.007648066,-2.230363992,0.030576821,0.025622216,-0.02058954,0.055176459,0.007504284
281.6374817,-0.019064238,-0.003330283,-0.016352342,-2.230465881,0.03043881,0.025598923,-0.17766279,0.001487987,0.074663043
281.6478882,-0.056011871,0.011898471,-0.012720056,-2.230553619,0.030375396,0.025451897,-0.102449939,0.018644299,-0.045524776
281.6478882,-0.028466795,0.010826549,-0.014091584,-2.230656569,0.030323344,0.025455235,-0.100780427,-0.022352725,0.006905913
281.6478882,-0.020062124,-0.002639991,-0.016129967,-2.230776461,0.030223297,0.02550507,-0.149538934,-0.025385121,0.007060289
281.6594543,-0.043224968,0.018796857,-0.010600447,-2.230857018,0.030211741,0.025466818,-0.075232364,-0.050478339,-0.086322188
281.6594543,-0.004932174,-0.001376322,-0.014149109,-2.230941618,0.030113765,0.025534575,-0.134033218,-0.030314697,0.062009752
281.6717529,-0.048020788,0.003731621,-0.021440577,-2.23107094,0.030045426,0.025427783,-0.14298287,0.037510544,-0.032879889
281.6717529,-0.062648468,0.026707245,-0.01000017,-2.231155224,0.030112292,0.025229424,-0.100142211,0.021671748,-0.052621722
281.687561,-0.020178771,0.01276746,-0.022419555,-2.231312136,0.030082577,0.025136628,-0.129241586,0.02508839,0.025979519
281.687561,-0.057108026,0.017120663,-0.01685781,-2.231461644,0.030121126,0.024898059,-0.097450495,0.034004878,-0.078355253
281.687561,-0.051598478,0.022082133,-0.018811772,-2.231607902,0.030193917,0.024702598,-0.091023207,-0.026203586,-0.011152923
281.7084656,-0.040708281,0.007754326,-0.02545476,-2.231782306,0.030211111,0.02453812,-0.144995615,-0.044419363,0.023564339
281.7084656,-0.082478896,0.031061247,-0.022667762,-2.231952358,0.030309319,0.024259034,-0.144346401,-0.016134243,-0.114737451
281.7084656,-0.030313164,0.023637686,-0.013429789,-2.232076562,0.030359046,0.024127656,-0.077791624,-0.021362187,0.129145443
281.7266846,-0.050769705,0.018014953,-0.027956534,-2.232281521,0.03044719,0.023819283,-0.132140294,0.083599545,-0.001053095
281.7266846,-0.072253689,0.036078375,-0.021203555,-2.232462055,0.030586849,0.023522294,-0.104020961,0.084461942,-0.065579772
281.7542114,-0.042081408,0.024071515,-0.028497156,-2.232689894,0.030694919,0.023305421,-0.124804899,0.043046139,0.039509296
281.7542114,-0.057518419,0.009312275,-0.031047665,-2.232953443,0.03074208,0.023064685,-0.075062826,0.087910146,-0.095420063
281.7542114,-0.060812484,0.03609116,-0.026995398,-2.233201355,0.030842154,0.022874339,-0.115614131,-0.014865216,-0.054937184
281.7891846,-0.001681254,0.008240353,-0.032904953,-2.233465719,0.030819919,0.022893,-0.160986766,-0.023833964,0.083963811
281.8210754,-0.051436558,0.014691594,-0.028486768,-2.233703606,0.030826631,0.022797694,-0.105527848,0.026348347,-0.042499065
281.8210754,-0.057873152,0.02959997,-0.023028353,-2.233932667,0.030910058,0.022690661,-0.119252749,0.02099219,0.035091758
281.8210754,0.000451406,0.005906891,-0.032320656,-2.234201279,0.030922963,0.022657689,-0.166049138,0.083642289,0.043713331
281.8210754,-0.054239538,0.022180935,-0.029698508,-2.234455473,0.030997793,0.02250169,-0.099077001,0.132024348,-0.112840652
281.8551331,-0.051920455,0.028294489,-0.032439966,-2.234755583,0.031045812,0.022408544,-0.116749004,0.060901456,-0.004990935
281.8551331,-0.014914234,0.009794574,-0.038048849,-2.235088221,0.031064663,0.022340362,-0.199287444,0.044765703,0.031127572
281.8986816,-0.046513971,0.020800887,-0.033769414,-2.235403599,0.031121905,0.022177305,-0.078754626,0.011323072,0.034104884
281.8986816,-0.068219803,0.032313731,-0.042783417,-2.235761075,0.031253871,0.021794828,-0.197096765,-0.079819053,0.134847701
281.8986816,-0.054418501,0.013482786,-0.040994838,-2.236096647,0.03135805,0.021405864,-0.235760212,-0.024315458,0.092997968
281.9454956,-0.127168611,0.045214616,-0.043058787,-2.236446559,0.031586731,0.020752739,-0.147976756,0.048074588,0.100450873
281.9454956,-0.052721001,0.044411141,-0.041454498,-2.2368181,0.031867061,0.020295051,-0.142489702,0.078622296,0.193499446
281.9966736,-0.054462709,0.041464087,-0.043669183,-2.237202136,0.03222971,0.01981561,-0.181793272,0.130647853,0.051392317
281.9966736,-0.100095972,0.061219148,-0.048386972,-2.237616445,0.032660101,0.019345969,-0.119357973,0.115605593,0.050853491
281.9966736,-0.038817968,0.044081707,-0.056272592,-2.238090683,0.033030162,0.019128857,-0.162422448,0.056870803,0.162890792
281.9966736,-0.0499111,0.048464738,-0.053603042,-2.238555768,0.033471289,0.018880131,-0.190100878,0.025219228,-0.01456362
282.0557251,-0.075916067,0.065592326,-0.04895556,-2.238999019,0.033909612,0.018641194,-0.135501117,-0.0160661,0.068830669
282.1182556,-0.020375047,0.070474967,-0.051959071,-2.239457102,0.03441233,0.018519614,-0.192507446,-0.028532164,0.083143711
282.1182556,-0.014804779,0.051569719,-0.050195791,-2.23991647,0.034889364,0.018429054,-0.169913471,0.047915272,-0.086075842
282.1182556,-0.070775367,0.067710072,-0.050814446,-2.24038323,0.035377086,0.018251891,-0.084555566,0.115242802,-0.066329598
282.182312,-0.039270975,0.074270234,-0.051204864,-2.240858625,0.035907325,0.018115063,-0.10994269,0.073830806,0.022597432
282.182312,0.003651993,0.02529284,-0.050214969,-2.241334971,0.036250306,0.01811524,-0.210398719,0.086221121,-0.09228313
282.182312,-0.070730627,0.061445516,-0.05899461,-2.241848429,0.036688153,0.017956637,-0.128668264,0.050692476,-0.03121531
282.2498779,-0.043622579,0.057275273,-0.053264555,-2.242334036,0.037069525,0.017884445,-0.172384799,-0.08388602,0.035956383
282.2498779,-0.011000986,0.036784645,-0.04493738,-2.242763452,0.037392245,0.017831361,-0.15653336,-0.028030954,-0.015186906
282.2498779,-0.073378876,0.065401107,-0.045014612,-2.243167189,0.037798577,0.017562538,-0.134448558,-0.006479992,-0.047988594
282.3084106,-0.043414321,0.050040264,-0.042925894,-2.243565699,0.038134617,0.017407639,-0.107074864,0.041704789,0.001790762
282.3084106,-0.022873357,0.038229678,-0.047942225,-2.243989549,0.03850068,0.017249348,-0.158756465,0.149273381,-0.031469405
282.3640747,-0.069274679,0.057447579,-0.048401356,-2.244419277,0.03889331,0.017020203,-0.039627276,0.094249681,-0.093156695
282.3640747,-0.046321161,0.066517778,-0.052215535,-2.244885027,0.039246217,0.016864626,-0.022127613,0.05666412,0.071825385
282.3640747,0.007068296,0.050899133,-0.049314819,-2.245343927,0.039663515,0.016825391,-0.155311793,0.054061368,-0.01589793
282.425415,-0.049295645,0.060071591,-0.051303934,-2.245795218,0.040115618,0.016779016,-0.030565687,0.025603078,-0.101105034
282.4856262,-0.041750375,0.072053157,-0.049441852,-2.24623354,0.040638082,0.016783762,-0.046987951,-0.018825762,0.085214138
282.4856262,-0.016010392,0.05889181,-0.041896317,-2.246629233,0.04117812,0.016720465,-0.048260588,-0.011397064,-0.145504534
282.4856262,-0.045197837,0.063554205,-0.051295146,-2.246629233,0.04117812,0.016720465,-0.048260588,-0.011397064,-0.145504534
282.4856262,-0.079720661,0.084781736,-0.051991031,-2.247071706,0.041707352,0.016552047,0.17635338,0.025513195,-0.133850753
282.5424194,-0.079720661,0.084781736,-0.051991031,-2.247515185,0.042292034,0.016143227,-0.081677996,-0.028072951,-0.19554466
282.5424194,-0.039876841,0.041289382,-0.044640172,-2.247927764,0.042691789,0.015814271,-0.00425823,0.006296221,-0.195632696
282.6036682,-0.094409592,0.059047874,-0.059513394,-2.248417308,0.04318376,0.015256558,0.107508242,0.034500718,-0.068692029
282.6036682,-0.125778705,0.062815979,-0.053275473,-2.248866452,0.043613219,0.014555017,-0.091469109,-0.043990914,-0.0091452
282.6036682,-0.077656977,0.045866556,-0.049145974,-2.249367142,0.043988852,0.013862203,0.169720933,0.02065363,0.027072549
282.6736145,-0.092870019,0.038463503,-0.064131312,-2.249966087,0.044246849,0.013064481,0.280943125,0.01073025,-0.113659918
282.6736145,-0.103731722,0.016744891,-0.067303143,-2.250499127,0.044278574,0.012389341,-0.042483762,0.064741842,-0.214940548
282.7417603,-0.046956856,-0.023625968,-0.042908587,-2.25092437,0.043972652,0.012239671,-0.025988296,0.086549401,-0.17358911
282.7417603,-0.005735384,-0.022966303,-0.096972354,-2.251774642,0.043628926,0.012326292,0.267766804,0.155071795,0.204400361
282.7417603,-0.031847943,-0.031595744,-0.067490093,-2.252446793,0.043254014,0.012346707,0.085768737,0.105363838,0.031824231
