locationMagneticHeading(°),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
12.6102953,-0.057075538,-0.021410484,-0.138090223,-3.127758317,0.066208613,-0.008632571,0.060239851,0.070800394,-0.020463645
12.79474831,-0.043884367,-0.035820581,-0.138688639,-3.127758317,0.066208613,-0.008632571,0.060239851,0.070800394,-0.020463645
12.79474831,-0.04747564,-0.01617817,-0.148317829,-3.130489539,0.065557478,-0.009273585,0.105003454,0.084105588,0.024419069
12.79474831,-0.044761878,-0.035597675,-0.144602716,-3.131906634,0.065272125,-0.009631782,0.011462271,0.071601212,-0.013743162
12.99393845,-0.042046521,-0.010624149,-0.14980042,-3.133330471,0.064962252,-0.009959059,0.032066055,0.085723847,0.043311179
13.20486927,-0.034405645,-0.014849519,-0.157863662,-3.134826928,0.064740331,-0.010211464,0.094787784,0.086707279,0.060306072
13.20486927,-0.040942907,-0.010332,-0.156774431,-3.134826928,0.064740331,-0.010211464,0.094787784,0.086707279,0.060306072
13.20486927,-0.037601702,-0.003467968,-0.15970844,-3.136362321,0.064652495,-0.010551207,0.017681509,0.096392393,0.016011953
13.20486927,-0.037601702,-0.003467968,-0.15970844,-3.13789204,0.064460558,-0.010899258,0.083242029,0.110662088,-0.012040257
13.42566967,-0.025095234,-0.004942028,-0.161475182,-3.139462637,0.06435421,-0.011133657,0.02332028,0.099731162,0.033145249
13.42566967,-0.021487715,-0.002137986,-0.164130077,-3.141068989,0.064192361,-0.011329739,0.07139463,0.097612381,0.051204622
13.65623474,-0.020399282,0.002231463,-0.165160999,3.140500518,0.06417648,-0.011510045,-0.004562907,0.092961162,0.02573663
13.65623474,-0.011607121,0.00713887,-0.166661158,3.138868273,0.064078648,-0.011601495,0.028982103,0.120243937,0.06234771
13.65623474,-0.005322594,0.011134677,-0.169374377,3.137223416,0.064075358,-0.011619985,0.036675833,0.109879971,0.054870903
13.89302635,0.002552374,0.020483969,-0.169101402,3.135551555,0.064173836,-0.011578521,0.052019373,0.122860909,0.058725536
13.89302635,0.003147324,0.018903917,-0.171042055,3.133870271,0.064265243,-0.011513218,0.030474201,0.100709446,-0.006831348
14.13492489,0.0096734,0.019510318,-0.17123273,3.132168063,0.064391354,-0.011413745,0.037611417,0.120065562,0.000897884
14.13492489,0.014817296,0.028741634,-0.1718916,3.130469543,0.064522024,-0.011232791,0.02303075,0.097953513,0.031119168
14.13492489,0.01180819,0.025250761,-0.172871381,3.1287472,0.064700902,-0.011054539,0.04299365,0.102511123,0.02822572
14.38057899,0.011977567,0.03288205,-0.172609583,3.12702052,0.06487849,-0.010886362,0.049484327,0.098788396,0.024965942
14.38057899,0.011258514,0.033605099,-0.175571829,3.125294134,0.065084224,-0.010739491,0.032738313,0.057660319,0.027334511
14.6305542,0.009497898,0.047107592,-0.178379595,3.123530032,0.065335967,-0.010609381,0.049118988,0.101522177,0.036612093
14.6305542,0.008755675,0.030770428,-0.174381927,3.121770643,0.065618746,-0.010528768,0.021782786,0.075281426,-0.012828767
14.6305542,0.005661348,0.037493847,-0.184126168,3.119986179,0.065905207,-0.010434716,0.085461579,0.073620759,-0.011854827
14.88474083,0.018481806,0.026646791,-0.175913766,3.118205483,0.06613627,-0.010301014,0.010844216,0.089883067,0.004549742
14.88474083,0.003857056,0.043954141,-0.186414078,3.116400804,0.066458652,-0.010148441,0.055337362,0.06350068,0.069532394
15.14392948,0.013642043,0.046938479,-0.178987056,3.11457217,0.066753711,-0.01004776,0.007709995,0.06422703,0.009485662
15.14392948,0.016963005,0.046470564,-0.188504666,3.112747138,0.0671081,-0.009848487,0.08204788,0.045063004,0.043460548
15.14392948,0.019669309,0.046613574,-0.185557872,3.110864516,0.067423876,-0.009593866,0.050436713,0.083251089,0.010650635
15.41023064,0.015018364,0.050641872,-0.18393068,3.109010157,0.067805793,-0.009413775,0.043204188,0.042049441,0.015234709
15.41023064,0.017750768,0.034056772,-0.196433961,3.107107174,0.068122605,-0.009218629,0.11385645,0.040581476,-0.030073106
15.68319035,0.018489262,0.03496917,-0.188880697,3.1051839,0.068530608,-0.008994361,0.022796586,0.01716999,-0.044304907
15.68319035,0.011843876,0.038631547,-0.19746913,3.103259739,0.06877215,-0.008822114,0.080096275,0.011269327,0.011573017
15.68319035,0.007270696,0.036825657,-0.196271509,3.101282885,0.069125743,-0.008694301,0.081574336,-0.001679575,-0.04879874
15.96398258,0.002206429,0.03041037,-0.198979676,3.099329106,0.069331645,-0.008595359,0.032296494,-0.01638161,-0.045958757
15.96398258,-0.004886101,0.031806134,-0.199633747,3.097338769,0.069589234,-0.008560937,0.124950148,-0.008504152,-0.033921897
16.2463131,-0.016753679,0.021271467,-0.198031053,3.095376432,0.06981496,-0.00863953,0.053512126,-0.035514548,-0.07449615
16.2463131,-0.029316343,0.020936973,-0.202384531,3.093396324,0.069949861,-0.008791456,0.075411275,-0.027655689,-0.073637187
16.2463131,-0.029209284,0.013453225,-0.198033452,3.091418174,0.070087925,-0.008991715,0.105943784,-0.013543302,-0.108545423
16.52894402,-0.042980757,0.010846523,-0.206332132,3.089444994,0.070094858,-0.009245011,0.096156128,-0.034411352,-0.039471686
16.52894402,-0.051089015,0.020138558,-0.202181593,3.087435251,0.070158637,-0.009622733,0.074623607,0.002442177,-0.052754879
16.81144333,-0.05567205,0.00311004,-0.199401528,3.085484187,0.07014015,-0.010016033,0.043468639,-0.030223656,-0.105217159
16.81144333,-0.060871072,-0.00279552,-0.210783079,3.083491396,0.070077476,-0.010449893,0.169797972,-0.048113786,-0.034797907
16.81144333,-0.06679181,0.000339287,-0.20637022,3.081455547,0.069980716,-0.010952299,0.062915549,0.010282489,-0.085303068
17.10018539,-0.079875395,-0.002552107,-0.207847744,3.079462785,0.069833243,-0.011569242,0.06786976,-0.018883944,-0.109896839
17.10018539,-0.084634729,-0.014748054,-0.213212416,3.077422446,0.06962559,-0.012268054,0.077599056,-0.004919393,-0.061505079
17.39443398,-0.093089998,-0.010698983,-0.214763165,3.075357827,0.069365024,-0.013033107,0.112970255,-0.021172475,-0.072055697
17.39443398,-0.106668122,-0.019978235,-0.220739037,3.073270493,0.069097789,-0.01391187,0.069628164,0.013943842,-0.090741038
17.39443398,-0.113579556,-0.012892895,-0.219291866,3.071168711,0.068749313,-0.014896942,0.085037373,0.000919152,-0.083757937
17.69498634,-0.11203333,-0.023105586,-0.219154984,3.069067514,0.068398689,-0.015907196,0.137619212,-0.0096588,-0.019738793
17.69498634,-0.119010277,-0.022203039,-0.229810566,3.066927148,0.06798894,-0.016938077,0.061949007,0.02384053,-0.059553206
18.00521278,-0.124725685,-0.023983629,-0.227637157,3.064740233,0.06756834,-0.018043644,0.078101911,0.032530669,-0.087559164
18.00521278,-0.122065723,-0.02636423,-0.22986941,3.062544521,0.06712892,-0.019171551,0.114308514,0.021896115,-0.061595321
18.00521278,-0.124800257,-0.038601723,-0.237776875,3.060306195,0.066616355,-0.020310302,0.08019942,0.073827028,-0.01406765
18.32704163,-0.125034615,-0.0338067,-0.236499086,3.058034742,0.066126007,-0.021444104,0.090028785,0.030075049,-0.039800286
18.32704163,-0.130672261,-0.035014708,-0.241257891,3.055746157,0.065588453,-0.022616257,0.07402651,0.04027034,-0.012172282
18.6574192,-0.120071813,-0.045488387,-0.241738588,3.053424185,0.065042249,-0.02376583,0.083896562,0.085598722,0.016782641
18.6574192,-0.116301574,-0.037024599,-0.243779913,3.051099672,0.064460321,-0.024829681,0.063345663,0.071152642,0.023172677
18.6574192,-0.119579658,-0.036318328,-0.247422308,3.048732958,0.06390657,-0.025908265,0.058162846,0.080129355,-0.022992194
18.99623299,-0.110446885,-0.04136635,-0.247347206,3.046352698,0.063368101,-0.026972052,0.087907448,0.085824996,-0.007177889
18.99623299,-0.106962137,-0.041561291,-0.251847953,3.043948364,0.062841231,-0.027947611,0.05134093,0.105067171,0.017212093
19.34331894,-0.10229335,-0.04090216,-0.252271652,3.041517705,0.062285293,-0.028910799,0.061129123,0.114022054,0.032051086
19.34331894,-0.101527154,-0.034127876,-0.2522493,3.039069544,0.061760483,-0.029837963,0.030480966,0.114559621,0.024823785
19.34331894,-0.101159111,-0.030293724,-0.257041395,3.036604205,0.06126582,-0.030774234,0.04533498,0.115316987,0.023437262
19.69774628,-0.0920242,-0.03667945,-0.256567329,3.034118613,0.060819074,-0.031715427,0.052298225,0.107707649,0.057736933
19.69774628,-0.094871119,-0.030384537,-0.264539778,3.031594905,0.060364365,-0.03259547,0.00752677,0.114502743,0.01789552
20.06062317,-0.093504913,-0.033079125,-0.259478986,3.029050824,0.059908272,-0.033507298,0.034442581,0.122685149,-0.009725571
20.06062317,-0.087705083,-0.029334186,-0.261223078,3.026519467,0.059499862,-0.034408463,0.043305445,0.122730054,0.047000408
20.06062317,-0.081446387,-0.029384786,-0.266438335,3.02394315,0.059046317,-0.035274356,0.066419259,0.153770342,0.066268981
20.42977142,-0.077834874,-0.023954868,-0.263461739,3.021347506,0.058669615,-0.036109056,0.023568876,0.109860152,0.031913877
20.42977142,-0.068605423,-0.032773394,-0.267570466,3.018759434,0.058280739,-0.036870619,0.097658604,0.114591837,0.025896907
20.80344009,-0.054025151,-0.019874904,-0.26984188,3.016142709,0.057881233,-0.03751926,0.092214659,0.157766521,0.012865007
20.80344009,-0.046321694,-0.008478173,-0.268463671,3.013503121,0.057535905,-0.038067612,0.02224806,0.103812516,-0.010374963
20.80344009,-0.037464283,-0.018337995,-0.270756125,3.010846265,0.05712698,-0.038548822,0.13726607,0.100050747,0.008657813
21.18560791,-0.027701402,-0.010914699,-0.27330929,3.008158941,0.056778981,-0.038921677,0.081004143,0.09029381,-0.044300079
21.18560791,-0.019605925,-0.02504703,-0.271907955,3.005475067,0.056358007,-0.039196361,0.09025979,0.123222314,0.014764488
21.57089615,-0.014330204,-0.019757193,-0.27166906,3.002768927,0.056061129,-0.039481381,0.066020645,0.105694935,-0.081558764
21.57089615,-0.003248524,-0.01838167,-0.271368921,3.000090754,0.055621877,-0.039608954,0.098167159,0.078071058,6.47E-05
21.57089615,-0.005248025,-0.025644643,-0.276701897,2.997369451,0.055291702,-0.039679084,0.061158653,0.030439302,-0.043758273
21.95935059,-0.000950482,-0.033084717,-0.269877553,2.994648887,0.05487479,-0.039802301,0.085317776,0.081417799,-0.021492898
21.95935059,-0.008538094,-0.020508736,-0.271286368,2.991962571,0.054412393,-0.039844986,0.023737222,0.048599243,-0.071991205
22.34114075,-0.005750031,-0.037213415,-0.265723825,2.989299966,0.053999981,-0.039899529,0.012598146,0.036429238,-0.070216238
22.34114075,-0.004265052,-0.037276533,-0.270014703,2.986644818,0.053464402,-0.039896933,0.065760374,0.066308536,-0.008313
22.34114075,-0.00677375,-0.035684761,-0.26739043,2.983986815,0.052950861,-0.039923531,0.031361017,0.070600189,-0.026521027
22.72085762,-0.01295468,-0.030110499,-0.264020473,2.981355859,0.052415472,-0.039971461,0.005757324,0.056254789,-0.018636465
22.72085762,-0.006197176,-0.03416463,-0.267731845,2.978709109,0.051895096,-0.04000523,0.028722622,0.075737029,0.01836133
23.10208702,-0.002401639,-0.032299615,-0.269249588,2.976044159,0.051398098,-0.039934382,0.067258842,0.04474096,0.03491509
23.10208702,-0.007037403,-0.038701322,-0.270571291,2.973351671,0.050940829,-0.039939085,0.016735807,0.02935541,-0.038487017
23.10208702,-0.000481766,-0.041563157,-0.266953945,2.970678875,0.050396373,-0.039885935,0.003164943,0.0534564,-0.00082916
23.48621368,0.005999037,-0.039479498,-0.272128463,2.967995709,0.049846654,-0.039734098,-0.026407305,0.06367901,0.065488636
23.48621368,0.012407401,-0.030639136,-0.272093296,2.965288703,0.049408743,-0.039570934,-0.028427027,0.06828244,0.081996322
23.48621368,0.018521486,-0.019597404,-0.273566842,2.962582443,0.048985199,-0.039371337,0.003184494,0.08456476,0.086511075
23.87443542,0.025733059,-0.008263523,-0.274501055,2.959834737,0.048588338,-0.039118483,-0.0415552,0.091775551,0.082069516
23.87443542,0.027619909,-0.011138937,-0.276456892,2.957078617,0.048267234,-0.038811723,0.0295504,0.083918795,0.094792306
23.87443542,0.034616832,-0.017872473,-0.280364275,2.954296855,0.04804893,-0.038426263,0.009198844,0.063628517,0.034026682
24.27078247,0.040645432,-0.013287842,-0.279150426,2.951501837,0.047714254,-0.03794602,-0.007054094,0.06343729,0.050723612
24.27078247,0.046778157,-0.00768828,-0.280670285,2.948704439,0.047410041,-0.037428023,-0.002265133,0.082128413,0.071601093
24.67094231,0.04372431,0.000611994,-0.280373335,2.945907264,0.047140777,-0.036889393,0.021486118,0.062876314,0.101083279
24.67094231,0.036603816,0.010074738,-0.285244256,2.943083312,0.046919151,-0.036406404,0.033272803,0.062718369,0.07492727
24.67094231,0.04115383,0.004139618,-0.283773661,2.940240188,0.046764366,-0.035962605,0.001078013,0.040930063,0.026244521
25.07566261,0.029240176,0.020573718,-0.295364261,2.937336449,0.046631488,-0.035533565,0.081028745,0.063362241,0.013341844
25.07566261,0.018750519,0.006278402,-0.291613996,2.934414861,0.046577315,-0.035240722,0.014218345,0.043833878,-0.060421526
25.49263,0.005378786,0.020256003,-0.299891114,2.934414861,0.046577315,-0.035240722,0.014218345,0.043833878,-0.060421526
25.49263,0.002188053,0.024532242,-0.304629683,2.931469035,0.046528861,-0.035043457,0.064589918,-0.008443836,-0.016360223
25.49263,-0.01053147,0.012719523,-0.306623578,2.928467972,0.046455837,-0.034928208,0.050746653,0.034197651,0.015828013
25.9239006,-0.01053147,0.012719523,-0.306623578,2.925432705,0.046477788,-0.034923365,-0.009166028,0.008155737,-0.036998749
25.9239006,-0.026111495,0.043782368,-0.314073503,2.922358563,0.046519495,-0.035052255,0.081002474,0.018280752,0.004193544
26.3666687,-0.033035446,0.022359101,-0.312524885,2.919254877,0.046639173,-0.035297382,-0.000644375,-0.015671022,-0.044374168
26.3666687,-0.043374639,0.03664989,-0.319650441,2.916131131,0.046730132,-0.035607593,0.035626978,-0.004857551,-0.017625451
26.3666687,-0.049683932,0.038018223,-0.325701922,2.912947449,0.046921574,-0.036031469,0.039708935,0.022993144,-0.020609796
26.82349396,-0.054319166,0.036796898,-0.326730192,2.909732097,0.047066271,-0.036496821,0.022521127,0.002111573,-0.03612113
26.82349396,-0.055481102,0.037531663,-0.331184864,2.906493773,0.047276504,-0.036914425,0.030261703,-0.004470523,-0.012937725
27.29117012,-0.056656886,0.040216926,-0.332763314,2.903213591,0.047469382,-0.03740666,0.015787713,0.025722735,0.03538996
27.29117012,-0.056955162,0.046708118,-0.336455256,2.899904103,0.047652299,-0.037874548,0.00989908,0.021379188,0.03339529
27.29117012,-0.052093294,0.039661393,-0.337367654,2.89659148,0.047928856,-0.038338236,-0.008396897,0.006206106,0.015389562
27.76873207,-0.043938696,0.042900328,-0.342240959,2.893243915,0.048090673,-0.038672956,0.02043381,0.037670761,0.078753948
27.76873207,-0.038046185,0.047506798,-0.341350406,2.889862424,0.048325078,-0.038953431,-0.022356518,0.049688924,0.043712854
28.25015068,-0.031672176,0.045227665,-0.337245941,2.886514777,0.048555611,-0.039235046,-0.02742324,0.050856944,0.024205208
28.25015068,-0.0190171,0.040723462,-0.341198593,2.883154815,0.048768006,-0.039382586,0.013502635,0.073384002,0.059146941
28.25015068,-0.014672686,0.043148004,-0.344076961,2.879747706,0.04900982,-0.039428749,-0.001967024,0.081394471,0.066503346
28.73618126,-0.011363975,0.047573909,-0.339525878,2.876361379,0.0492176,-0.039498061,-0.020332344,0.105525605,0.090233088
28.73618126,-0.001529986,0.05416923,-0.340686202,2.872976915,0.04948408,-0.039482517,-0.033904135,0.104381479,0.105174184
29.22084427,0.007554589,0.057028398,-0.341542423,2.869595779,0.049747817,-0.03934983,-0.006717186,0.131537452,0.137011409
29.22084427,0.002645318,0.065164618,-0.340348244,2.866194485,0.050191281,-0.039222923,-0.017200541,0.065486953,0.055893779
29.22084427,0.001779258,0.054951932,-0.338460594,2.86283944,0.050509603,-0.039159064,0.055220135,-0.000519767,-0.07619983
29.70190048,0.006575078,0.073497653,-0.328331262,2.859507569,0.050792785,-0.039077958,0.003515098,0.05330278,-0.009087563
29.70190048,-0.007687214,0.051821653,-0.329221576,2.856239574,0.051091327,-0.039048773,0.039181914,0.016237836,0.006233454
30.16998672,-0.019005649,0.050734285,-0.33124423,2.852962435,0.051426303,-0.039135795,0.121199302,0.02782381,0.019381225
30.16998672,-0.025488582,0.064717479,-0.324145049,2.84972159,0.051772073,-0.039324531,0.016621668,0.039216537,-0.006126165
30.16998672,-0.026374882,0.054872304,-0.320663244,2.84652788,0.052129935,-0.039573934,0.022734601,-0.040561624,-0.049932063
30.62928772,-0.033673007,0.048480451,-0.326630324,2.843317436,0.052472381,-0.039910659,0.153313816,-0.000279371,-0.10207206
30.62928772,-0.050780091,0.052849632,-0.317305267,2.840152558,0.052850193,-0.040294312,0.060743824,-0.026969086,-0.183879197
31.07754135,-0.06248495,0.049277533,-0.315817893,2.837048655,0.053079591,-0.04075975,0.051589403,-0.07807833,-0.214259923
31.07754135,-0.070246466,0.029428994,-0.312325418,2.833935642,0.053190712,-0.041339374,0.074108526,-0.027708691,-0.183543086
31.07754135,-0.086800143,0.035436023,-0.31330198,2.830878729,0.053313846,-0.042006498,0.053235125,-0.042367913,-0.076140285
31.51741982,-0.096839994,0.028169053,-0.312443644,2.827825708,0.053378376,-0.04284258,0.05813171,-0.062628135,-0.087897897
31.51741982,-0.090717383,0.032085232,-0.309643596,2.824777557,0.053413068,-0.043698603,-0.003882159,-0.012260083,-0.072815299
31.95557404,-0.088271804,0.03290309,-0.315163821,2.82172626,0.053462614,-0.044476337,0.086203873,-0.022833645,-0.055945456
31.95557404,-0.081406176,0.018432803,-0.315059423,2.818634372,0.053423872,-0.045236136,0.049424905,-0.006549031,-0.110283434
31.95557404,-0.071028903,0.013028184,-0.315853298,2.815533215,0.053357328,-0.045900537,0.082741819,0.034199234,-0.102070391
32.4009552,-0.056373525,0.010514692,-0.320023805,2.812413523,0.053210127,-0.046443039,0.027363352,0.00205607,-0.06563431
32.4009552,-0.050384343,0.013022591,-0.327808499,2.809215657,0.053019908,-0.046889987,0.057751462,0.045310546,0.008985639
32.86421585,-0.046560843,0.01584927,-0.330119848,2.805963814,0.052875924,-0.047292569,0.038578544,-0.00874171,-0.011853874
32.86421585,-0.040618531,0.006493053,-0.340375423,2.802656338,0.052717519,-0.047627616,0.079203784,0.040392432,-0.011205316
32.86421585,-0.033742517,0.015886288,-0.342334718,2.799283946,0.052557704,-0.047898234,0.044360287,0.012946058,-0.072702706
33.34721756,-0.031313714,0.005271195,-0.341654807,2.795907703,0.052392023,-0.048128901,0.066559911,-0.007441338,-0.090939343
33.34721756,-0.03106897,0.004292217,-0.348307103,2.79247394,0.052160314,-0.048363785,0.041904654,0.020644221,-0.089183807
33.84140396,-0.031922247,0.001104147,-0.349985689,2.789024955,0.051849862,-0.048586937,0.074792556,0.060338188,-0.031393468
33.84140396,-0.040999897,-0.000254066,-0.352605194,2.785531213,0.051573659,-0.048865291,0.014537301,0.025254719,-0.039479911
33.84140396,-0.051311124,0.002888465,-0.352039814,2.782041919,0.051309113,-0.049263544,0.048035957,0.046127461,-0.002574801
34.34233093,-0.057315752,0.00652075,-0.357368797,2.778544399,0.051090048,-0.049702544,-0.000419836,0.030872472,-0.010748744
34.34233093,-0.067290358,0.005639776,-0.358898491,2.775012834,0.050921283,-0.050251164,0.021509018,0.018819105,-0.079462588
